country,year,renewables_share_energy,greenhouse_gas_emissions,total_emissions,industry_per_gdp,co2_emissions_per_capita,renewable_electricity_production,renewable_energy_consumption
Ukraine,1990,0.973,173.08,825869.7083,42.64071856,13.27038584,0,0.7
Ukraine,1991,1.156,157.2,783349.858,54.62541806,12.5370333,0,0.7
Ukraine,1992,0.921,143.4,693934.0716,52.14921518,11.01894904,0,0.6
Ukraine,1993,1.472,120.37,610485.6506,37.46063005,9.569232568,0,0.9
Ukraine,1994,1.89,103.05,520840.1969,42.62919215,8.005752927,0,1.1
Ukraine,1995,1.591,95.72,497353.5873,38.16382294,7.750502788,0,1
Ukraine,1996,1.48,79.04,436702.317,33.78108171,6.778813423,0,0.9
Ukraine,1997,1.753,74.77,412893.4998,30.48037273,6.487743751,0,1
Ukraine,1998,2.901,68.37,384992.3132,30.62879534,6.167934669,0.00173766,1.6
Ukraine,1999,2.68,71.85,378369.8424,32.01806167,6.154630189,0.001744754,1.4
Ukraine,2000,2.104,69.15,367477.6849,31.65027707,6.047132268,0.003503261,1.2
Ukraine,2001,2.265,70.84,368496.6167,29.90789629,6.176286003,0.009259099,1.2
Ukraine,2002,1.813,72.07,373106.9335,30.21551393,6.305502602,0.012674855,1
Ukraine,2003,1.689,74.16,397941.2316,30.42670945,6.90667501,0.017202344,1
Ukraine,2004,2.142,67.15,371994.2211,29.37176963,6.472604332,0.01812888,1.2
Ukraine,2005,2.212,69.86,358852.9821,30.18619144,6.271184113,0.020439668,1.3
Ukraine,2006,2.263,78.26,366287.2847,30.54345171,6.497195657,0.018112848,1.8
Ukraine,2007,1.836,81.64,375470.7131,30.65852223,6.711370218,0.166113803,2.4
Ukraine,2008,2.133,80.48,364485.5126,28.08343401,6.511177945,0.1604478,2.7
Ukraine,2009,2.548,71.11,309536.6611,24.75983114,5.463591765,0.104827237,3
Ukraine,2010,2.61,77.38,329151.167,25.6492814,5.862660906,0.126570212,2.9
Ukraine,2011,2.099,83.35,345050.8317,24.83912427,6.199226948,0.130291155,2.7
Ukraine,2012,2.139,87.87,337799.5732,24.26605241,6.077865492,0.380615337,2.9
Ukraine,2013,3.047,87.26,333186.4969,22.43026499,5.941323178,0.676282614,3.5
Ukraine,2014,2.324,76.35,298994.1535,22.81899157,5.251101919,0.928149471,3.5
Ukraine,2015,1.953,62.21,249647.2432,21.72795774,4.230219395,1.05238483,4.2
Ukraine,2016,2.408,67.22,261515.8028,23.17836207,4.477426691,2.265575461,5.5
Ukraine,2017,3.029,54.17,235470.1646,23.28880022,3.897846378,2.039872303,6.5
Ukraine,2018,3.462,55.83,246996.3706,23.29333298,4.153532655,2.230579035,6.9
Ukraine,2019,3.394,52.64,236094.6283,22.58041968,3.925841839,2.313569167,7.4
Ukraine,2020,4.957,48.09,227341.5857,20.79994297,3.747387845,5.249457289,8.7
Ukraine,2021,,,,,,5.226334093,8.9
United Kingdom,1990,0.68,225.43,749506.1766,27.41656171,9.813068799,0.190083555,0.7
United Kingdom,1991,0.61,226.06,758371.2752,26.71614251,9.937877642,0.217518484,0.6
United Kingdom,1992,0.742,213.53,740584.2728,26.32776679,9.688810439,0.30499834,0.8
United Kingdom,1993,0.668,196.52,722308.7558,25.74790133,9.379580736,0.440209535,0.8
United Kingdom,1994,0.825,192.33,719914.5528,26.27401757,9.248704912,0.572573102,1
United Kingdom,1995,0.79,195.52,712173.795,24.36253074,9.079920847,0.6114488,1.1
United Kingdom,1996,0.644,195.27,733986.3594,24.49051806,9.377801312,0.656145062,0.9
United Kingdom,1997,0.825,179.54,714024.2929,23.62815383,8.98865877,0.795291827,1
United Kingdom,1998,0.988,184.83,711872.2035,22.97614124,8.993440114,0.977902343,1
United Kingdom,1999,1.108,181.25,688179.7436,22.57306029,8.908156654,1.171800137,0.9
United Kingdom,2000,1.135,196.82,690358.4413,22.62307949,9.014527721,1.30457429,1
United Kingdom,2001,1.085,203.54,698896.1741,21.71471947,9.223024627,1.43657419,0.8
United Kingdom,2002,1.288,201.71,680705.9907,21.29240356,8.940232738,1.64848737,1
United Kingdom,2003,1.237,213.75,689494.6329,20.84088962,9.104093197,1.868943823,0.9
United Kingdom,2004,1.607,211.15,684154.1462,20.24221309,9.053089952,2.37529327,1.1
United Kingdom,2005,1.929,213.22,677964.168,20.26675265,8.955400659,3.038748084,1.4
United Kingdom,2006,2.122,222.21,674231.373,20.13120585,8.908613466,3.434664362,1.6
United Kingdom,2007,2.423,220.65,658848.8085,19.73771184,8.651030537,3.718340539,1.8
United Kingdom,2008,2.911,215.63,638236.3597,19.99353665,8.337820015,4.341137645,2.4
United Kingdom,2009,3.549,190.13,581933.7885,18.55479267,7.490694289,5.365466627,3
United Kingdom,2010,3.671,197.6,594574.7842,18.58807263,7.689567494,5.870882852,3.2
United Kingdom,2011,4.921,183.85,551090.6869,18.32544404,7.04484324,7.928429511,4
United Kingdom,2012,5.468,195.48,570949.2799,18.30164292,7.344260926,9.955859762,4.2
United Kingdom,2013,6.956,181.62,553319.1051,18.6217729,7.076100428,13.66517288,5.2
United Kingdom,2014,8.872,156.49,513738.0731,18.22869519,6.433347,17.50528642,6.6
United Kingdom,2015,10.955,134.8,498506.3318,18.09417512,6.159376361,22.97030527,7.7
United Kingdom,2016,11.083,113.1,480170.1458,17.59399893,5.824502691,7.857458463,7.7
United Kingdom,2017,12.934,102.21,463736.3259,17.80509988,5.553291497,9.167020433,8.8
United Kingdom,2018,14.486,94.72,455529.9423,17.90039883,5.425128404,9.33072912,10.2
United Kingdom,2019,16.168,85.9,439332.0716,17.75881958,5.175842473,9.227500267,11.4
United Kingdom,2020,19.94,76,398323.6546,17.38801913,4.601142251,9.532627477,13.6
United Kingdom,2021,,,,,,7.959219837,12.2
United States,1990,4.724,,5855541.47,,19.40733586,3.000143936,4.2
United States,1991,4.724,,5810376.768,,19.00338958,1.902890727,4.5
United States,1992,4.261,,5894661.485,,19.02284515,2.138600384,4.8
United States,1993,4.57,,6006008.717,,19.21833148,2.13113884,4.3
United States,1994,4.254,,6100512.901,,19.25618525,2.134809652,4.1
United States,1995,4.762,,6168767.255,,19.216897,1.973569951,4.7
United States,1996,5.018,,6338951.954,,19.57536656,1.970369551,4.8
United States,1997,5.114,,6600798.258,23.13210776,20.33085305,1.904923997,4.5
United States,1998,4.696,,6646954.438,22.67056079,20.26628688,1.825835904,4.5
United States,1999,4.583,,6647798.804,22.55860356,20.10112278,1.894730483,5.7
United States,2000,4.027,2171.62,6810655.857,22.45157732,20.46979674,1.91659722,5.4
United States,2001,3.421,2137.31,6759405.527,21.46900602,20.17153693,1.880103604,4.7
United States,2002,4.016,2170.89,6605762.539,20.65247488,19.44553028,2.014281247,4.8
United States,2003,4.18,2205.51,6670155.705,20.73946229,19.50650553,2.018029181,5.3
United States,2004,4.101,2238.35,6752991.006,20.95003175,19.59761671,2.094197798,5.5
United States,2005,4.219,2292.77,6772890.756,21.20627338,19.46927252,2.196357036,5.8
United States,2006,4.679,2265.58,6683781.075,21.58696795,18.94591684,2.417303722,6.4
United States,2007,4.373,2330.84,6787855.005,21.42388054,19.04291178,2.594778112,6.3
United States,2008,5.004,2283.56,6601049.857,20.79350161,18.27849126,3.092530935,6.8
United States,2009,5.799,2092.92,6184149.347,19.26847455,16.80868142,3.675665813,7.3
United States,2010,5.84,2207.78,6454244.95,19.31024883,17.43173699,4.097292761,7.4
United States,2011,6.897,2116.25,6254958.264,19.40749752,16.60418962,4.789611326,8.4
United States,2012,6.886,2024.04,6036576.77,19.16261395,15.78976015,5.486241256,8.5
United States,2013,7.134,2034.07,6177416.993,19.19889036,16.11117526,6.320009218,8.9
United States,2014,7.263,2038.82,6224268.726,19.26843376,16.04091676,6.900028617,9
United States,2015,7.469,1938.82,6112057.281,18.49671277,15.56001544,7.386954951,8.9
United States,2016,8.284,1857.78,6003240.816,17.93687249,15.14988272,6.320728845,9.3
United States,2017,9.08,1787.27,5947835.047,18.30874423,14.82324544,6.48786169,9.7
United States,2018,8.963,1827.7,6154645.789,18.51954615,15.2225181,6.491019462,9.9
United States,2019,9.313,1718.34,6039739.492,18.16115523,14.67338071,6.495164218,10.2
United States,2020,10.52,1565.52,5505180.89,17.29290722,13.03222173,6.498236822,11
United States,2021,,,,,,3.383882982,10.9
Uzbekistan,1990,3.783,,168028.2002,33.31411268,5.741964895,0,1.3
Uzbekistan,1991,3.482,,169858.387,36.68213936,5.659831997,0,1.2
Uzbekistan,1992,3.825,,158407.3,36.12646476,5.271891463,0,1.4
Uzbekistan,1993,4.299,,161096.1952,31.23268683,5.222536688,0,1.6
Uzbekistan,1994,4.227,,158785.827,24.25305498,4.865558386,0,1.6
Uzbekistan,1995,3.609,,148821.2135,24.14344987,4.307860434,0,1.5
Uzbekistan,1996,3.695,,150117.2148,26.08320652,4.288495156,0,1.7
Uzbekistan,1997,3.298,,154394.4483,22.87337612,4.256234419,0,1.4
Uzbekistan,1998,3.286,,171375.0057,22.4,4.834040165,0,1.2
Uzbekistan,1999,2.896,,171679.5055,21.04610412,4.791451835,0,1.5
Uzbekistan,2000,2.923,51.71,178537.9121,20.22975796,5.022413429,0,0.7
Uzbekistan,2001,2.965,52.04,181020.0123,19.95208414,5.034975735,0,0.8
Uzbekistan,2002,2.954,51.84,187309.1577,19.38874124,5.139631645,0,1
Uzbekistan,2003,3.751,48.61,179661.6516,20.44595693,4.767966551,0,1.4
Uzbekistan,2004,3.366,52.58,183510.4851,22.30568469,4.826724816,0,1
Uzbekistan,2005,3.505,46.94,176522.0375,26.01203261,4.554977644,0,1.6
Uzbekistan,2006,3.172,54.53,187441.66,26.83847024,4.808052627,0,0.8
Uzbekistan,2007,3.277,54.65,182543.9143,26.86271728,4.562326932,0,0.9
Uzbekistan,2008,2.353,56.74,191729.5794,29.0650709,4.720545146,0,0.8
Uzbekistan,2009,3.453,54.36,178756.0309,30.35264382,4.196737901,0,1.2
Uzbekistan,2010,4.321,54.76,189868.2555,21.22951481,4.419814161,0,1.3
Uzbekistan,2011,2.869,59.05,192741.5348,19.77798046,4.384333013,0,0.9
Uzbekistan,2012,3.213,58.21,177314.0946,20.42793816,3.799902601,0,1.3
Uzbekistan,2013,3.14,61.49,175953.9491,21.29451964,3.698566951,0,1.2
Uzbekistan,2014,2.953,62.5,168051.3289,22.07089255,3.40963401,0,1.4
Uzbekistan,2015,3.01,63.82,163078.0148,22.52046082,3.17449495,0,1.7
Uzbekistan,2016,3.518,65.41,172067.6887,22.9212713,3.307404884,0.843085814,1.6
Uzbekistan,2017,3.947,66.74,177384.47,23.56048419,3.387256627,0.840515705,1.7
Uzbekistan,2018,2.892,71.71,184839.7261,27.24191174,3.420322793,0.837201854,1.5
Uzbekistan,2019,3.153,71.57,190208.9017,30.90516633,3.504662697,0.843085814,1.6
Uzbekistan,2020,2.435,77.25,187520.3945,30.98354126,3.376303785,0.837201854,1
Uzbekistan,2021,,,,,,0.835237143,1
Venezuela,1990,18.119,,291512.1715,57.7474234,5.145671932,0,12
Venezuela,1991,21.676,,307022.1177,53.49224953,4.993163822,0,13.2
Venezuela,1992,21.256,,309147.4298,51.49000008,4.980942212,0,14.2
Venezuela,1993,21.577,,316608.1585,48.6611148,5.072142112,0,13.2
Venezuela,1994,21.47,,321454.4602,40.86739491,4.922597018,0,13.8
Venezuela,1995,20.915,,347941.1064,37.65115538,5.158326535,0,13.2
Venezuela,1996,22.462,,375684.2491,44.75870587,5.397607933,0,12.9
Venezuela,1997,22.598,,395030.0223,46.35358941,5.538351043,0,13.9
Venezuela,1998,22.784,,394351.702,40.57408352,5.501246414,0,13.7
Venezuela,1999,24.485,,373291.9303,41.94066183,5.234656377,0,15
Venezuela,2000,24.087,18.14,389294.8503,46.40484826,5.383910228,0,15.3
Venezuela,2001,21.733,23.57,396080.286,42.91029316,5.4581709,0,14
Venezuela,2002,21.299,25.18,379322.48,46.65496991,5.556353658,0,12.8
Venezuela,2003,23.916,24.25,362799.3742,48.84170707,5.266078942,0,13.4
Venezuela,2004,24.717,22.53,387701.9182,51.11347644,5.323029267,0,14.6
Venezuela,2005,25.994,22.26,407818.5093,53.08839747,5.52610102,0,14.2
Venezuela,2006,24.803,22.88,406140.2103,51.9276624,5.44357092,0,15.6
Venezuela,2007,24.065,24.86,401316.6245,49.28286268,5.173046257,0,16.6
Venezuela,2008,24.359,25.73,417682.8076,50.61245934,5.409644283,0,16.4
Venezuela,2009,23.717,26.56,406253.4845,40.81209353,5.386433272,0,16.2
Venezuela,2010,22.234,28.67,409219.1125,48.40860228,5.714834556,0,13.8
Venezuela,2011,22.715,26.79,406627.4297,48.63213241,5.500368623,0,14.8
Venezuela,2012,21.246,35.91,441972.7896,45.16019843,6.14612086,0,13.8
Venezuela,2013,21.443,40.24,444427.2276,44.72616122,6.046734802,0,15.4
Venezuela,2014,21.541,39.35,439569.7724,37.24468889,5.936295447,0,12.1
Venezuela,2015,20.805,40.67,415758.6735,,5.343217081,0,15.4
Venezuela,2016,18.971,41.72,387896.943,,4.894584721,4.184827329,14.6
Venezuela,2017,21.387,33.3,351794.2988,,4.573681235,4.327073426,14.3
Venezuela,2018,23.747,32,310340.0983,,4.363961453,4.36142539,14.6
Venezuela,2019,25.218,27.32,258588.894,,3.71059907,4.517485209,15.8
Venezuela,2020,33.44,14.4,194259.7019,,2.545027978,3.946921203,31.2
Venezuela,2021,,,,,,2.954532821,33.7
Vietnam,1990,20.584,,73263.51694,22.67429389,0.288852865,0,75.9
Vietnam,1991,23.791,,77098.44582,23.79443858,0.289598328,0,75.5
Vietnam,1992,24.912,,79687.8731,27.26359787,0.298227163,0,74.5
Vietnam,1993,24.04,,84985.36878,28.90031228,0.34063114,0,70.6
Vietnam,1994,24.973,,89874.90056,28.86845083,0.368026206,0,67.8
Vietnam,1995,24.609,,97398.62571,28.75591982,0.425723683,0,64.9
Vietnam,1996,24.358,,105395.127,29.72988869,0.467447103,0,62.6
Vietnam,1997,20.528,,113203.6341,32.0751348,0.536992508,0,60.5
Vietnam,1998,18.065,,123192.0154,32.49126772,0.589586791,0,59.2
Vietnam,1999,21.659,,128165.1053,34.49475174,0.594093627,0,59.3
Vietnam,2000,20.092,8.55,135695.62,36.73077533,0.648189364,0,57.7
Vietnam,2001,22.102,8.9,140236.5357,38.12942166,0.710648707,0,56.1
Vietnam,2002,20.063,12.33,152726.3708,38.48667879,0.824577094,0,52.2
Vietnam,2003,19.298,15.38,160509.708,39.47000781,0.870242185,0,50.8
Vietnam,2004,14.764,18.81,179675.9799,40.20874953,1.033295251,0,45.8
Vietnam,2005,12.847,24.09,188782.8465,38.1311399,1.110972727,0.093186223,44.1
Vietnam,2006,16.607,25.96,193546.1331,38.58473103,1.130049624,0.107450449,44.2
Vietnam,2007,17.202,28.16,206509.7008,38.51162485,1.240379726,0.117896371,41.9
Vietnam,2008,16.01,29.93,217120.1443,37.07769638,1.373701986,0.076298436,39.3
Vietnam,2009,17.948,33.22,239357.4617,37.38818638,1.529666152,0.086564472,37
Vietnam,2010,14.712,41.34,257248.093,33.02287714,1.732201659,0.110639284,34.6
Vietnam,2011,19.027,41.16,261809.3939,34.58040878,1.765420021,0.137404874,36.3
Vietnam,2012,23.464,42.54,263337.4291,35.86023239,1.741550848,0.12245731,37.9
Vietnam,2013,23.957,46.22,276064.746,35.57515044,1.820112056,0.11594991,37.4
Vietnam,2014,23.185,56.67,291458.4244,35.29856849,1.980575457,0.104610755,36.7
Vietnam,2015,18.356,74.31,313934.3897,34.26654664,2.185814559,0.11808224,27.8
Vietnam,2016,19.15,84.26,333617.9621,34.11522886,2.384159513,1.568936617,26.8
Vietnam,2017,23.902,79.73,342192.0449,35.39036407,2.444644781,1.569743083,28.3
Vietnam,2018,20.559,97.28,399800.796,36.54243341,3.014711266,1.644034368,24.3
Vietnam,2019,15.799,122.72,454889.6818,36.8031369,3.567848369,2.090113543,20.4
Vietnam,2020,18.54,121.44,470578.1002,36.74371329,3.676440088,2.879213224,18.9
Vietnam,2021,,,,,,1.6581336,24.2
